No,no_focal,date,subject,time,activity,TG,Groomer,Groomee
9230,A100,2018/11/16,Kit,59,F,G,NA,NA
9231,A100,2018/11/16,Kit,60,F,G,NA,NA
9232,A100,2018/11/16,Kit,61,M,G,NA,NA
9233,A100,2018/11/16,Kit,62,F,G,NA,NA
9234,A100,2018/11/16,Kit,63,F,G,NA,NA
9235,A100,2018/11/16,Kit,64,F,G,NA,NA
9236,A100,2018/11/16,Kit,65,F,G,NA,NA
9237,A100,2018/11/16,Kit,66,F,G,NA,NA
9238,A100,2018/11/16,Kit,67,F,G,NA,NA
9239,A100,2018/11/16,Kit,68,F,G,NA,NA
9240,A100,2018/11/16,Kit,69,F,G,NA,NA
9241,A100,2018/11/16,Kit,70,F,G,NA,NA
9242,A100,2018/11/16,Kit,71,F,G,NA,NA
9243,A100,2018/11/16,Kit,72,F,G,NA,NA
9244,A100,2018/11/16,Kit,73,F,G,NA,NA
9245,A100,2018/11/16,Kit,74,F,G,NA,NA
9246,A100,2018/11/16,Kit,75,F,G,NA,NA
9247,A100,2018/11/16,Kit,76,F,G,NA,NA
9248,A100,2018/11/16,Kit,77,F,G,NA,NA
9249,A100,2018/11/16,Kit,78,F,G,NA,NA
9250,A100,2018/11/16,Kit,79,F,G,NA,NA
9251,A100,2018/11/16,Kit,80,F,G,NA,NA
9252,A100,2018/11/16,Kit,81,F,G,NA,NA
9253,A100,2018/11/16,Kit,82,F,G,NA,NA
9254,A100,2018/11/16,Kit,83,F,G,NA,NA
9255,A100,2018/11/16,Kit,84,F,G,NA,NA
9256,A100,2018/11/16,Kit,85,F,G,NA,NA
9257,A100,2018/11/16,Kit,86,F,G,NA,NA
9258,A100,2018/11/16,Kit,87,F,G,NA,NA
9259,A100,2018/11/16,Kit,88,F,G,NA,NA
9260,A100,2018/11/16,Kit,89,F,G,NA,NA
9261,A100,2018/11/16,Kit,90,F,G,NA,NA
9262,A101,2018/11/16,Ten,0,F,G,NA,NA
9263,A101,2018/11/16,Ten,1,F,G,NA,NA
9264,A101,2018/11/16,Ten,2,F,G,NA,NA
9265,A101,2018/11/16,Ten,3,F,G,NA,NA
9266,A101,2018/11/16,Ten,4,F,G,NA,NA
9267,A101,2018/11/16,Ten,5,F,G,NA,NA
9268,A101,2018/11/16,Ten,6,F,G,NA,NA
9269,A101,2018/11/16,Ten,7,F,G,NA,NA
9270,A101,2018/11/16,Ten,8,M,G,NA,NA
9271,A101,2018/11/16,Ten,9,F,G,NA,NA
9272,A101,2018/11/16,Ten,10,F,G,NA,NA
9273,A101,2018/11/16,Ten,11,F,G,NA,NA
9274,A101,2018/11/16,Ten,12,F,G,NA,NA
9275,A101,2018/11/16,Ten,13,F,G,NA,NA
9276,A101,2018/11/16,Ten,14,F,G,NA,NA
9277,A101,2018/11/16,Ten,15,F,G,NA,NA
9278,A101,2018/11/16,Ten,16,F,G,NA,NA
9279,A101,2018/11/16,Ten,17,F,G,NA,NA
9280,A101,2018/11/16,Ten,18,F,G,NA,NA
9281,A101,2018/11/16,Ten,19,F,G,NA,NA
9282,A101,2018/11/16,Ten,20,F,G,NA,NA
9283,A101,2018/11/16,Ten,21,F,G,NA,NA
9284,A101,2018/11/16,Ten,22,F,G,NA,NA
9285,A101,2018/11/16,Ten,23,F,G,NA,NA
9286,A101,2018/11/16,Ten,24,F,G,NA,NA
9287,A101,2018/11/16,Ten,25,M,G,NA,NA
9288,A101,2018/11/16,Ten,26,F,G,NA,NA
9289,A101,2018/11/16,Ten,27,F,G,NA,NA
9290,A101,2018/11/16,Ten,28,F,G,NA,NA
9291,A101,2018/11/16,Ten,29,F,LT,NA,NA
9292,A101,2018/11/16,Ten,30,F,LT,NA,NA
9293,A101,2018/11/16,Ten,31,F,LT,NA,NA
9294,A101,2018/11/16,Ten,32,F,LT,NA,NA
9295,A101,2018/11/16,Ten,33,F,LT,NA,NA
9296,A101,2018/11/16,Ten,34,F,LT,NA,NA
9297,A101,2018/11/16,Ten,35,F,LT,NA,NA
9298,A101,2018/11/16,Ten,36,F,LT,NA,NA
9299,A101,2018/11/16,Ten,37,F,LT,NA,NA
9300,A101,2018/11/16,Ten,38,F,LT,NA,NA
9301,A101,2018/11/16,Ten,39,F,LT,NA,NA
9302,A101,2018/11/16,Ten,40,F,LT,NA,NA
9303,A101,2018/11/16,Ten,41,M,G,NA,NA
9304,A101,2018/11/16,Ten,42,M,G,NA,NA
9305,A101,2018/11/16,Ten,43,F,G,NA,NA
9306,A101,2018/11/16,Ten,44,M,G,NA,NA
9307,A101,2018/11/16,Ten,45,F,G,NA,NA
9308,A101,2018/11/16,Ten,46,F,G,NA,NA
9309,A101,2018/11/16,Ten,47,F,G,NA,NA
9310,A101,2018/11/16,Ten,48,G,G,J,Ten
9311,A101,2018/11/16,Ten,49,G,G,J,Ten
9312,A101,2018/11/16,Ten,50,G,G,J,Ten
9313,A101,2018/11/16,Ten,51,F,G,NA,NA
9314,A101,2018/11/16,Ten,52,F,G,NA,NA
9315,A101,2018/11/16,Ten,53,F,G,NA,NA
9316,A101,2018/11/16,Ten,54,F,G,NA,NA
9317,A101,2018/11/16,Ten,55,F,G,NA,NA
9318,A101,2018/11/16,Ten,56,F,G,NA,NA
9319,A101,2018/11/16,Ten,57,O,G,NA,NA
9320,A101,2018/11/16,Ten,58,R,G,NA,NA
9321,A101,2018/11/16,Ten,59,R,G,NA,NA
9322,A101,2018/11/16,Ten,60,F,G,NA,NA
9323,A101,2018/11/16,Ten,61,F,G,NA,NA
9324,A101,2018/11/16,Ten,62,F,G,NA,NA
9325,A101,2018/11/16,Ten,63,F,G,NA,NA
9326,A101,2018/11/16,Ten,64,F,G,NA,NA
9327,A101,2018/11/16,Ten,65,F,G,NA,NA
9328,A101,2018/11/16,Ten,66,F,G,NA,NA
9329,A101,2018/11/16,Ten,67,F,G,NA,NA
9330,A101,2018/11/16,Ten,68,F,G,NA,NA
9331,A101,2018/11/16,Ten,69,R,G,NA,NA
9332,A101,2018/11/16,Ten,70,R,G,NA,NA
9333,A101,2018/11/16,Ten,71,R,G,NA,NA
9334,A101,2018/11/16,Ten,72,G,G,Ten,LK
9335,A101,2018/11/16,Ten,73,G,G,Ten,LK
9336,A101,2018/11/16,Ten,74,G,G,Ten,LK
9337,A101,2018/11/16,Ten,75,G,G,Ten,LK
9338,A101,2018/11/16,Ten,76,G,G,Ten,LK
9339,A101,2018/11/16,Ten,77,G,G,Ten,LK
9340,A101,2018/11/16,Ten,78,G,G,Ten,LK
9341,A101,2018/11/16,Ten,79,G,G,Ten,LK
9342,A101,2018/11/16,Ten,80,G,G,Ten,LK
9343,A101,2018/11/16,Ten,81,G,G,Ten,LK
9344,A101,2018/11/16,Ten,82,G,G,Ten,LK
9345,A101,2018/11/16,Ten,83,G,G,Ten,LK
9346,A101,2018/11/16,Ten,84,G,G,Ten,LK
9347,A101,2018/11/16,Ten,85,G,G,J,Ten
9348,A101,2018/11/16,Ten,86,G,G,Ten,LK
9349,A101,2018/11/16,Ten,87,G,G,Ten,LK
9350,A101,2018/11/16,Ten,88,G,G,Ten,LK
9351,A101,2018/11/16,Ten,89,G,G,Ten,LK
9352,A101,2018/11/16,Ten,90,G,G,Ten,LK
9353,A101,2018/11/16,Ten,91,G,G,Ten,LK
9354,A101,2018/11/16,Ten,92,R,G,NA,NA
9355,A101,2018/11/16,Ten,93,R,G,NA,NA
9356,A101,2018/11/16,Ten,94,F,G,NA,NA
9357,A101,2018/11/16,Ten,95,F,G,NA,NA
9358,A102,2018/11/16,Mal,0,G,G,Mal,Hot
9359,A102,2018/11/16,Mal,1,G,G,Hot,Mal
9360,A102,2018/11/16,Mal,2,G,G,Hot,Mal
9361,A102,2018/11/16,Mal,3,G,G,Hot,Mal
9362,A102,2018/11/16,Mal,4,G,G,Mal,Hot
9363,A102,2018/11/16,Mal,5,G,G,Mal,Hot
9364,A102,2018/11/16,Mal,6,R,G,NA,NA
9365,A102,2018/11/16,Mal,7,M,G,NA,NA
9366,A102,2018/11/16,Mal,8,M,G,NA,NA
9367,A102,2018/11/16,Mal,9,F,G,NA,NA
9368,A102,2018/11/16,Mal,10,F,G,NA,NA
9369,A102,2018/11/16,Mal,11,F,G,NA,NA
9370,A102,2018/11/16,Mal,12,M,G,NA,NA
9371,A102,2018/11/16,Mal,13,R,G,NA,NA
9372,A102,2018/11/16,Mal,14,M,G,NA,NA
9373,A102,2018/11/16,Mal,15,F,G,NA,NA
9374,A102,2018/11/16,Mal,16,M,G,NA,NA
9375,A102,2018/11/16,Mal,17,F,G,NA,NA
9376,A102,2018/11/16,Mal,18,F,G,NA,NA
9377,A102,2018/11/16,Mal,19,F,G,NA,NA
9378,A102,2018/11/16,Mal,20,F,G,NA,NA
9379,A102,2018/11/16,Mal,21,F,G,NA,NA
9380,A102,2018/11/16,Mal,22,F,G,NA,NA
9381,A102,2018/11/16,Mal,23,F,G,NA,NA
9382,A102,2018/11/16,Mal,24,M,G,NA,NA
9383,A102,2018/11/16,Mal,25,M,G,NA,NA
9384,A102,2018/11/16,Mal,26,F,G,NA,NA
9385,A102,2018/11/16,Mal,27,M,G,NA,NA
9386,A102,2018/11/16,Mal,28,M,G,NA,NA
9387,A102,2018/11/16,Mal,29,M,G,NA,NA
9388,A102,2018/11/16,Mal,30,M,G,NA,NA
9389,A102,2018/11/16,Mal,31,F,G,NA,NA
9390,A102,2018/11/16,Mal,32,G,G,Mal,J
9391,A102,2018/11/16,Mal,33,R,G,NA,NA
9392,A102,2018/11/16,Mal,34,M,G,NA,NA
9393,A102,2018/11/16,Mal,35,M,G,NA,NA
9394,A102,2018/11/16,Mal,36,F,G,NA,NA
9395,A102,2018/11/16,Mal,37,R,G,NA,NA
9396,A102,2018/11/16,Mal,38,M,G,NA,NA
9397,A102,2018/11/16,Mal,39,M,G,NA,NA
9398,A102,2018/11/16,Mal,40,R,G,NA,NA
9399,A102,2018/11/16,Mal,41,M,G,NA,NA
9400,A102,2018/11/16,Mal,42,F,G,NA,NA
9401,A102,2018/11/16,Mal,43,F,G,NA,NA
9402,A102,2018/11/16,Mal,44,F,G,NA,NA
9403,A102,2018/11/16,Mal,45,F,G,NA,NA
9404,A102,2018/11/16,Mal,46,F,G,NA,NA
9405,A102,2018/11/16,Mal,47,F,G,NA,NA
9406,A102,2018/11/16,Mal,48,F,G,NA,NA
9407,A102,2018/11/16,Mal,49,F,G,NA,NA
9408,A102,2018/11/16,Mal,50,F,G,NA,NA
9409,A102,2018/11/16,Mal,51,M,G,NA,NA
9410,A102,2018/11/16,Mal,52,M,G,NA,NA
9411,A102,2018/11/16,Mal,53,F,LT,NA,NA
9412,A102,2018/11/16,Mal,54,F,LT,NA,NA
9413,A102,2018/11/16,Mal,55,F,LT,NA,NA
9414,A102,2018/11/16,Mal,56,F,LT,NA,NA
9415,A102,2018/11/16,Mal,57,F,LT,NA,NA
9416,A102,2018/11/16,Mal,58,F,LT,NA,NA
9417,A102,2018/11/16,Mal,59,F,LT,NA,NA
9418,A102,2018/11/16,Mal,60,M,G,NA,NA
9419,A102,2018/11/16,Mal,61,M,G,NA,NA
9420,A102,2018/11/16,Mal,62,M,G,NA,NA
9421,A102,2018/11/16,Mal,63,M,G,NA,NA
9422,A103,2018/11/16,Kil,0,F,G,NA,NA
9423,A103,2018/11/16,Kil,1,F,G,NA,NA
9424,A103,2018/11/16,Kil,2,R,G,NA,NA
9425,A103,2018/11/16,Kil,3,F,G,NA,NA
9426,A103,2018/11/16,Kil,4,F,G,NA,NA
9427,A103,2018/11/16,Kil,5,F,G,NA,NA
9428,A103,2018/11/16,Kil,6,F,G,NA,NA
9429,A103,2018/11/16,Kil,7,F,G,NA,NA
9430,A103,2018/11/16,Kil,8,F,G,NA,NA
9431,A103,2018/11/16,Kil,9,F,G,NA,NA
9432,A103,2018/11/16,Kil,10,F,G,NA,NA
9433,A103,2018/11/16,Kil,11,F,G,NA,NA
9434,A103,2018/11/16,Kil,12,F,G,NA,NA
9435,A103,2018/11/16,Kil,13,F,G,NA,NA
9436,A103,2018/11/16,Kil,14,F,G,NA,NA
9437,A103,2018/11/16,Kil,15,F,G,NA,NA
9438,A103,2018/11/16,Kil,16,F,G,NA,NA
9439,A103,2018/11/16,Kil,17,F,G,NA,NA
9440,A103,2018/11/16,Kil,18,F,G,NA,NA
9441,A103,2018/11/16,Kil,19,F,G,NA,NA
9442,A103,2018/11/16,Kil,20,M,G,NA,NA
9443,A103,2018/11/16,Kil,21,F,T,NA,NA
9444,A103,2018/11/16,Kil,22,F,T,NA,NA
9445,A103,2018/11/16,Kil,23,F,T,NA,NA
9446,A103,2018/11/16,Kil,24,F,T,NA,NA
9447,A103,2018/11/16,Kil,25,F,G,NA,NA
9448,A103,2018/11/16,Kil,26,F,T,NA,NA
9449,A103,2018/11/16,Kil,27,F,T,NA,NA
9450,A103,2018/11/16,Kil,28,F,T,NA,NA
9451,A103,2018/11/16,Kil,29,F,T,NA,NA
9452,A103,2018/11/16,Kil,30,F,G,NA,NA
9453,A103,2018/11/16,Kil,31,F,G,NA,NA
9454,A103,2018/11/16,Kil,32,F,G,NA,NA
9455,A103,2018/11/16,Kil,33,M,G,NA,NA
9456,A103,2018/11/16,Kil,34,F,G,NA,NA
9457,A103,2018/11/16,Kil,35,F,G,NA,NA
9458,A103,2018/11/16,Kil,36,M,G,NA,NA
9459,A103,2018/11/16,Kil,37,R,G,NA,NA
9460,A103,2018/11/16,Kil,38,F,T,NA,NA
9461,A103,2018/11/16,Kil,39,F,T,NA,NA
9462,A103,2018/11/16,Kil,40,F,T,NA,NA
9463,A103,2018/11/16,Kil,41,F,T,NA,NA
9464,A103,2018/11/16,Kil,42,F,T,NA,NA
9465,A103,2018/11/16,Kil,43,F,T,NA,NA
9466,A103,2018/11/16,Kil,44,F,T,NA,NA
9467,A103,2018/11/16,Kil,45,F,T,NA,NA
9468,A103,2018/11/16,Kil,46,F,T,NA,NA
9469,A103,2018/11/16,Kil,47,F,T,NA,NA
9470,A103,2018/11/16,Kil,48,F,T,NA,NA
9471,A103,2018/11/16,Kil,49,F,T,NA,NA
9472,A103,2018/11/16,Kil,50,F,T,NA,NA
9473,A103,2018/11/16,Kil,51,F,T,NA,NA
9474,A103,2018/11/16,Kil,52,F,T,NA,NA
9475,A103,2018/11/16,Kil,53,F,T,NA,NA
9476,A103,2018/11/16,Kil,54,F,T,NA,NA
9477,A103,2018/11/16,Kil,55,F,T,NA,NA
9478,A103,2018/11/16,Kil,56,F,T,NA,NA
9479,A103,2018/11/16,Kil,57,F,T,NA,NA
9480,A103,2018/11/16,Kil,58,F,T,NA,NA
9481,A103,2018/11/16,Kil,59,F,T,NA,NA
9482,A103,2018/11/16,Kil,60,F,T,NA,NA
9483,A103,2018/11/16,Kil,61,R,G,NA,NA
9484,A103,2018/11/16,Kil,62,M,G,NA,NA
9485,A103,2018/11/16,Kil,63,M,G,NA,NA
9486,A103,2018/11/16,Kil,64,M,G,NA,NA
9487,A103,2018/11/16,Kil,65,M,G,NA,NA
9488,A103,2018/11/16,Kil,66,F,T,NA,NA
9489,A103,2018/11/16,Kil,67,F,T,NA,NA
9490,A103,2018/11/16,Kil,68,F,T,NA,NA
9491,A103,2018/11/16,Kil,69,M,G,NA,NA
9492,A103,2018/11/16,Kil,70,F,LT,NA,NA
9493,A103,2018/11/16,Kil,71,F,LT,NA,NA
9494,A103,2018/11/16,Kil,72,F,LT,NA,NA
9495,A103,2018/11/16,Kil,73,F,LT,NA,NA
9496,A103,2018/11/16,Kil,74,M,G,NA,NA
9497,A103,2018/11/16,Kil,75,F,LT,NA,NA
9498,A103,2018/11/16,Kil,76,F,LT,NA,NA
9499,A103,2018/11/16,Kil,77,F,LT,NA,NA
9500,A103,2018/11/16,Kil,78,F,LT,NA,NA
9501,A103,2018/11/16,Kil,79,F,T,NA,NA
9502,A103,2018/11/16,Kil,80,F,T,NA,NA
9503,A103,2018/11/16,Kil,81,F,T,NA,NA
9504,A103,2018/11/16,Kil,82,F,T,NA,NA
9505,A103,2018/11/16,Kil,83,F,T,NA,NA
9506,A103,2018/11/16,Kil,84,F,T,NA,NA
9507,A103,2018/11/16,Kil,85,F,T,NA,NA
9508,A103,2018/11/16,Kil,86,F,T,NA,NA
9509,A103,2018/11/16,Kil,87,F,T,NA,NA
9510,A103,2018/11/16,Kil,88,F,T,NA,NA
9511,A103,2018/11/16,Kil,89,F,T,NA,NA
9512,A103,2018/11/16,Kil,90,F,T,NA,NA
9513,A104,2018/11/19,Mei,0,F,T,NA,NA
9514,A104,2018/11/19,Mei,1,F,T,NA,NA
9515,A104,2018/11/19,Mei,2,F,T,NA,NA
9516,A104,2018/11/19,Mei,3,F,T,NA,NA
9517,A104,2018/11/19,Mei,4,F,T,NA,NA
9518,A104,2018/11/19,Mei,5,F,T,NA,NA
9519,A104,2018/11/19,Mei,6,F,T,NA,NA
9520,A104,2018/11/19,Mei,7,F,T,NA,NA
9521,A104,2018/11/19,Mei,8,F,T,NA,NA
9522,A104,2018/11/19,Mei,9,F,T,NA,NA
9523,A104,2018/11/19,Mei,10,F,T,NA,NA
9524,A104,2018/11/19,Mei,11,F,T,NA,NA
9525,A104,2018/11/19,Mei,12,F,T,NA,NA
9526,A104,2018/11/19,Mei,13,F,T,NA,NA
9527,A104,2018/11/19,Mei,14,F,T,NA,NA
9528,A104,2018/11/19,Mei,15,F,T,NA,NA
9529,A104,2018/11/19,Mei,16,F,T,NA,NA
9530,A104,2018/11/19,Mei,17,F,T,NA,NA
9531,A104,2018/11/19,Mei,18,F,T,NA,NA
9532,A104,2018/11/19,Mei,19,F,T,NA,NA
9533,A104,2018/11/19,Mei,20,F,T,NA,NA
9534,A104,2018/11/19,Mei,21,F,T,NA,NA
9535,A104,2018/11/19,Mei,22,F,T,NA,NA
9536,A104,2018/11/19,Mei,23,F,T,NA,NA
9537,A104,2018/11/19,Mei,24,F,T,NA,NA
9538,A104,2018/11/19,Mei,25,F,T,NA,NA
9539,A104,2018/11/19,Mei,26,F,T,NA,NA
9540,A104,2018/11/19,Mei,27,F,T,NA,NA
9541,A104,2018/11/19,Mei,28,F,T,NA,NA
9542,A104,2018/11/19,Mei,29,F,T,NA,NA
9543,A104,2018/11/19,Mei,30,F,T,NA,NA
9544,A104,2018/11/19,Mei,31,F,T,NA,NA
9545,A104,2018/11/19,Mei,32,F,T,NA,NA
9546,A104,2018/11/19,Mei,33,F,T,NA,NA
9547,A104,2018/11/19,Mei,34,F,T,NA,NA
9548,A104,2018/11/19,Mei,35,F,T,NA,NA
9549,A104,2018/11/19,Mei,36,F,T,NA,NA
9550,A104,2018/11/19,Mei,37,F,T,NA,NA
9551,A104,2018/11/19,Mei,38,F,T,NA,NA
9552,A104,2018/11/19,Mei,39,F,T,NA,NA
9553,A104,2018/11/19,Mei,40,F,T,NA,NA
9554,A104,2018/11/19,Mei,41,F,T,NA,NA
9555,A104,2018/11/19,Mei,42,F,T,NA,NA
9556,A104,2018/11/19,Mei,43,F,T,NA,NA
9557,A104,2018/11/19,Mei,44,F,T,NA,NA
9558,A104,2018/11/19,Mei,45,F,T,NA,NA
9559,A104,2018/11/19,Mei,46,F,T,NA,NA
9560,A104,2018/11/19,Mei,47,F,T,NA,NA
9561,A104,2018/11/19,Mei,48,M,T,NA,NA
9562,A104,2018/11/19,Mei,49,M,T,NA,NA
9563,A104,2018/11/19,Mei,50,F,T,NA,NA
9564,A104,2018/11/19,Mei,51,R,T,NA,NA
9565,A104,2018/11/19,Mei,52,F,T,NA,NA
9566,A104,2018/11/19,Mei,53,F,T,NA,NA
9567,A104,2018/11/19,Mei,54,F,T,NA,NA
9568,A104,2018/11/19,Mei,55,R,T,NA,NA
9569,A104,2018/11/19,Mei,56,F,T,NA,NA
9570,A104,2018/11/19,Mei,57,F,T,NA,NA
9571,A104,2018/11/19,Mei,58,F,T,NA,NA
9572,A104,2018/11/19,Mei,59,F,T,NA,NA
9573,A104,2018/11/19,Mei,60,F,T,NA,NA
9574,A104,2018/11/19,Mei,61,F,T,NA,NA
9575,A104,2018/11/19,Mei,62,F,T,NA,NA
9576,A104,2018/11/19,Mei,63,F,T,NA,NA
9577,A104,2018/11/19,Mei,64,F,T,NA,NA
9578,A104,2018/11/19,Mei,65,F,T,NA,NA
9579,A104,2018/11/19,Mei,66,F,T,NA,NA
9580,A104,2018/11/19,Mei,67,F,T,NA,NA
9581,A104,2018/11/19,Mei,68,F,T,NA,NA
9582,A104,2018/11/19,Mei,69,F,T,NA,NA
9583,A104,2018/11/19,Mei,70,F,T,NA,NA
9584,A104,2018/11/19,Mei,71,F,T,NA,NA
9585,A104,2018/11/19,Mei,72,F,T,NA,NA
9586,A104,2018/11/19,Mei,73,F,T,NA,NA
9587,A104,2018/11/19,Mei,74,F,T,NA,NA
9588,A104,2018/11/19,Mei,75,F,T,NA,NA
9589,A104,2018/11/19,Mei,76,F,T,NA,NA
9590,A104,2018/11/19,Mei,77,F,T,NA,NA
9591,A104,2018/11/19,Mei,78,F,T,NA,NA
9592,A104,2018/11/19,Mei,79,F,T,NA,NA
9593,A104,2018/11/19,Mei,80,F,T,NA,NA
9594,A104,2018/11/19,Mei,81,F,T,NA,NA
9595,A104,2018/11/19,Mei,82,F,T,NA,NA
9596,A104,2018/11/19,Mei,83,F,T,NA,NA
9597,A104,2018/11/19,Mei,84,F,T,NA,NA
9598,A104,2018/11/19,Mei,85,F,T,NA,NA
9599,A104,2018/11/19,Mei,86,F,T,NA,NA
9600,A104,2018/11/19,Mei,87,F,T,NA,NA
9601,A104,2018/11/19,Mei,88,F,T,NA,NA
9602,A104,2018/11/19,Mei,89,F,T,NA,NA
9603,A104,2018/11/19,Mei,90,F,T,NA,NA
9604,A105,2018/11/20,Ntr,0,F,G,NA,NA
9605,A105,2018/11/20,Ntr,1,F,G,NA,NA
9606,A105,2018/11/20,Ntr,2,F,G,NA,NA
9607,A105,2018/11/20,Ntr,3,F,G,NA,NA
9608,A105,2018/11/20,Ntr,4,F,G,NA,NA
9609,A105,2018/11/20,Ntr,5,F,G,NA,NA
9610,A105,2018/11/20,Ntr,6,F,G,NA,NA
9611,A105,2018/11/20,Ntr,7,F,G,NA,NA
9612,A105,2018/11/20,Ntr,8,F,G,NA,NA
9613,A105,2018/11/20,Ntr,9,F,G,NA,NA
9614,A105,2018/11/20,Ntr,10,F,G,NA,NA
9615,A105,2018/11/20,Ntr,11,F,G,NA,NA
9616,A105,2018/11/20,Ntr,12,F,G,NA,NA
9617,A105,2018/11/20,Ntr,13,F,G,NA,NA
9618,A105,2018/11/20,Ntr,14,F,G,NA,NA
9619,A105,2018/11/20,Ntr,15,F,G,NA,NA
9620,A105,2018/11/20,Ntr,16,F,G,NA,NA
9621,A105,2018/11/20,Ntr,17,F,G,NA,NA
9622,A105,2018/11/20,Ntr,18,F,G,NA,NA
9623,A105,2018/11/20,Ntr,19,F,G,NA,NA
9624,A105,2018/11/20,Ntr,20,F,G,NA,NA
9625,A105,2018/11/20,Ntr,21,F,G,NA,NA
9626,A105,2018/11/20,Ntr,22,F,G,NA,NA
9627,A105,2018/11/20,Ntr,23,F,G,NA,NA
9628,A105,2018/11/20,Ntr,24,F,G,NA,NA
9629,A105,2018/11/20,Ntr,25,F,G,NA,NA
9630,A105,2018/11/20,Ntr,26,F,G,NA,NA
9631,A105,2018/11/20,Ntr,27,G,G,J,Ntr
9632,A105,2018/11/20,Ntr,28,G,G,J,Ntr
9633,A105,2018/11/20,Ntr,29,F,G,NA,NA
9634,A105,2018/11/20,Ntr,30,G,G,J,Ntr
9635,A105,2018/11/20,Ntr,31,F,G,NA,NA
9636,A105,2018/11/20,Ntr,32,F,G,NA,NA
9637,A105,2018/11/20,Ntr,33,F,G,NA,NA
9638,A105,2018/11/20,Ntr,34,F,G,NA,NA
9639,A105,2018/11/20,Ntr,35,F,G,NA,NA
9640,A105,2018/11/20,Ntr,36,F,G,NA,NA
9641,A105,2018/11/20,Ntr,37,F,G,NA,NA
9642,A105,2018/11/20,Ntr,38,F,G,NA,NA
9643,A105,2018/11/20,Ntr,39,F,G,NA,NA
9644,A105,2018/11/20,Ntr,40,F,G,NA,NA
9645,A105,2018/11/20,Ntr,41,F,G,NA,NA
9646,A105,2018/11/20,Ntr,42,F,G,NA,NA
9647,A105,2018/11/20,Ntr,43,M,T,NA,NA
9648,A105,2018/11/20,Ntr,44,M,T,NA,NA
9649,A105,2018/11/20,Ntr,45,F,T,NA,NA
9650,A105,2018/11/20,Ntr,46,F,T,NA,NA
9651,A105,2018/11/20,Ntr,47,F,T,NA,NA
9652,A105,2018/11/20,Ntr,48,F,T,NA,NA
9653,A105,2018/11/20,Ntr,49,F,T,NA,NA
9654,A105,2018/11/20,Ntr,50,F,T,NA,NA
9655,A105,2018/11/20,Ntr,51,F,T,NA,NA
9656,A105,2018/11/20,Ntr,52,F,T,NA,NA
9657,A105,2018/11/20,Ntr,53,F,T,NA,NA
9658,A105,2018/11/20,Ntr,54,F,T,NA,NA
9659,A105,2018/11/20,Ntr,55,F,T,NA,NA
9660,A105,2018/11/20,Ntr,56,F,T,NA,NA
9661,A105,2018/11/20,Ntr,57,F,T,NA,NA
9662,A105,2018/11/20,Ntr,58,F,T,NA,NA
9663,A105,2018/11/20,Ntr,59,F,T,NA,NA
9664,A105,2018/11/20,Ntr,60,F,T,NA,NA
9665,A105,2018/11/20,Ntr,61,F,T,NA,NA
9666,A105,2018/11/20,Ntr,62,F,T,NA,NA
9667,A105,2018/11/20,Ntr,63,F,T,NA,NA
9668,A105,2018/11/20,Ntr,64,F,T,NA,NA
9669,A105,2018/11/20,Ntr,65,F,T,NA,NA
9670,A105,2018/11/20,Ntr,66,F,T,NA,NA
9671,A105,2018/11/20,Ntr,67,F,T,NA,NA
9672,A105,2018/11/20,Ntr,68,F,T,NA,NA
9673,A105,2018/11/20,Ntr,69,F,T,NA,NA
9674,A105,2018/11/20,Ntr,70,F,T,NA,NA
9675,A105,2018/11/20,Ntr,71,F,T,NA,NA
9676,A105,2018/11/20,Ntr,72,F,T,NA,NA
9677,A105,2018/11/20,Ntr,73,F,T,NA,NA
9678,A105,2018/11/20,Ntr,74,F,T,NA,NA
9679,A105,2018/11/20,Ntr,75,F,T,NA,NA
9680,A105,2018/11/20,Ntr,76,F,T,NA,NA
9681,A105,2018/11/20,Ntr,77,F,T,NA,NA
9682,A105,2018/11/20,Ntr,78,F,T,NA,NA
9683,A105,2018/11/20,Ntr,79,F,T,NA,NA
9684,A105,2018/11/20,Ntr,80,F,T,NA,NA
9685,A105,2018/11/20,Ntr,81,F,T,NA,NA
9686,A105,2018/11/20,Ntr,82,F,T,NA,NA
9687,A105,2018/11/20,Ntr,83,F,T,NA,NA
9688,A105,2018/11/20,Ntr,84,F,T,NA,NA
9689,A105,2018/11/20,Ntr,85,F,T,NA,NA
9690,A105,2018/11/20,Ntr,86,F,T,NA,NA
9691,A105,2018/11/20,Ntr,87,F,T,NA,NA
9692,A105,2018/11/20,Ntr,88,F,T,NA,NA
9693,A105,2018/11/20,Ntr,89,F,T,NA,NA
9694,A105,2018/11/20,Ntr,90,F,T,NA,NA
9695,A106,2018/11/20,Mik,0,G,G,Mik,Mal
9696,A106,2018/11/20,Mik,1,G,G,TY,Mik
9697,A106,2018/11/20,Mik,2,G,G,Mik,Hot
9698,A106,2018/11/20,Mik,3,R,G,NA,NA
9699,A106,2018/11/20,Mik,4,F,G,NA,NA
9700,A106,2018/11/20,Mik,5,G,G,Mik,J
9701,A106,2018/11/20,Mik,6,G,G,Mik,Mal
9702,A106,2018/11/20,Mik,7,G,G,Mal,Mik
9703,A106,2018/11/20,Mik,8,G,G,Mik,Tam
9704,A106,2018/11/20,Mik,9,G,G,Mik,Tam
